player_id,window,p_lo,p_hi,delta
707,1997-1999,0.8652342307155345,0.7843758688172547,-0.08085836189827977
708,1997-1999,3.4621532606997127,2.786187903994667,-0.6759653567050457
711,1997-1999,2.6329039780076804,2.150278003267405,-0.48262597474027524
713,1997-1999,0.28926846782840443,0.28677695032205863,-0.0024915175063457973
714,1997-1999,3.360371025709727,2.2983074957360374,-1.0620635299736896
717,1997-1999,1.97250505653018,1.4908923574106654,-0.48161269911951465
718,1997-1999,0.608965919077707,0.2384551942368244,-0.37051072484088265
721,1997-1999,1.167366770176729,0.8616839665146026,-0.3056828036621264
722,1997-1999,0.9381957835971686,0.5960254330039281,-0.3421703505932405
724,1997-1999,1.9621074796799831,1.246025695398964,-0.7160817842810192
727,1997-1999,-0.035481338156537576,-0.24020089217338225,-0.20471955401684466
731,1997-1999,-1.2921679549329208,-1.3503126575146966,-0.05814470258177584
735,1997-1999,0.5051517797848968,-0.03232963653227313,-0.53748141631717
739,1997-1999,1.4645247902721383,0.666772930870429,-0.7977518594017093
753,1997-1999,-0.28321554821343875,-0.3638696707126442,-0.08065412249920545
754,1997-1999,2.0603123950444804,1.263880492623851,-0.7964319024206294
757,1997-1999,3.7303152499764223,2.98221302873917,-0.7481022212372523
760,1997-1999,-0.14770800086876865,-0.24519370720158612,-0.09748570633281747
761,1997-1999,0.1443677467098194,-0.34627733611008066,-0.49064508281990005
762,1997-1999,-1.0193908716065647,-1.280167916696967,-0.26077704509040234
763,1997-1999,-1.6042822594857913,-1.5894900045413825,0.014792254944408834
764,1997-1999,2.7820692507259865,1.7451411814734539,-1.0369280692525327
765,1997-1999,2.4621652966360763,1.7536445347631449,-0.7085207618729314
769,1997-1999,0.6997462375997731,0.3914980685977071,-0.308248169002066
777,1997-1999,0.5560192360238118,0.02814062156880705,-0.5278786144550047
779,1997-1999,3.698261483459421,2.5693979358590937,-1.1288635476003273
781,1997-1999,-1.4589443357307252,-1.3909981404173952,0.06794619531333002
782,1997-1999,3.89570673752075,2.994173354509127,-0.901533383011623
785,1997-1999,0.4973879975261763,0.05108276170937076,-0.44630523581680553
787,1997-1999,3.2570519910436007,3.059972089989718,-0.19707990105388262
788,1997-1999,0.26139942941085803,0.3838530821215422,0.12245365271068415
891,1997-1999,0.1739751537700011,0.12659206305722576,-0.047383090712775355
893,1997-1999,5.583082873927766,4.085200687286634,-1.4978821866411316
895,1997-1999,0.7552083412701396,0.688440444538666,-0.06676789673147354
896,1997-1999,3.7055002694085735,2.3486209718290265,-1.356879297579547
901,1997-1999,0.6537998828031254,0.6011830963013305,-0.05261678650179491
902,1997-1999,-0.16647240650117598,-0.1510429326425375,0.015429473858638493
904,1997-1999,3.5529719303174283,2.6370114199290926,-0.9159605103883357
905,1997-1999,-0.37989763636314045,-0.7253684572599661,-0.3454708208968257
906,1997-1999,0.717893855988667,0.3594186668546867,-0.35847518913398024
907,1997-1999,0.6572693654685755,0.004133658925790718,-0.6531357065427847
911,1997-1999,-1.3563683570214078,-1.5703956239393448,-0.21402726691793705
913,1997-1999,0.9534974420262257,0.7856116543011995,-0.16788578772502616
915,1997-1999,1.2928962760703833,0.967514479831727,-0.32538179623865626
916,1997-1999,-0.8793559279710259,-0.9869101905521734,-0.10755426258114753
919,1997-1999,-0.25075728301322264,-0.48619290798944137,-0.23543562497621873
920,1997-1999,0.634338296544306,0.7600501084990361,0.12571181195473013
922,1997-1999,0.15251372633335944,-0.3986144729665105,-0.5511281992998699
923,1997-1999,0.7087029066818697,0.3580914507620664,-0.35061145591980336
924,1997-1999,1.109120231441402,0.5844450069880182,-0.5246752244533838
932,1997-1999,-0.1054007121508147,-0.26978021911731725,-0.16437950696650255
934,1997-1999,1.102642945432658,0.6958232416004689,-0.40681970383218913
935,1997-1999,1.4790932822694287,0.8944942395332127,-0.584599042736216
937,1997-1999,3.180747528786406,2.357532846072702,-0.8232146827137039
947,1997-1999,5.1351183080750635,3.905610152806818,-1.2295081552682454
948,1997-1999,-0.3773273544130955,-0.7117482060142448,-0.3344208516011493
949,1997-1999,3.7186537063899907,2.872302974629843,-0.8463507317601477
950,1997-1999,4.100557443654296,3.5906086309083634,-0.5099488127459324
951,1997-1999,4.024097260515958,3.291548704105505,-0.7325485564104532
952,1997-1999,2.968879981207277,2.389078755688086,-0.5798012255191911
953,1997-1999,-0.2160272608881139,-0.09826438598323893,0.11776287490487496
954,1997-1999,2.7327933150538852,1.8101825159646232,-0.922610799089262
955,1997-1999,-1.5647003257452285,-1.5964171625294283,-0.03171683678419979
956,1997-1999,-0.9884207905863815,-0.8523175755434463,0.1361032150429352
957,1997-1999,-2.154452214235,-1.7145797879361435,0.4398724262988565
958,1997-1999,-1.4853632949989422,-1.58401020592144,-0.09864691092249789
959,1997-1999,1.2783098702534281,0.83433912910095,-0.44397074115247814
960,1997-1999,1.0322017662505378,0.7256137792195682,-0.3065879870309697
961,1997-1999,-0.8090021082681161,-1.1818521895610603,-0.37285008129294417
962,1997-1999,0.46019309444242784,0.4451547345785055,-0.015038359863922324
964,1997-1999,-1.9909965279036848,-1.7860232543913832,0.20497327351230155
965,1997-1999,0.6137143359042824,0.3740707080667943,-0.23964362783748805
966,1997-1999,1.0887168982279076,0.7457445531891461,-0.3429723450387615
969,1997-1999,0.10418168323651936,0.11854514957577585,0.01436346633925649
970,1997-1999,-1.1954735016742217,-1.3905040641555189,-0.19503056248129713
976,1997-1999,0.8352506232436079,0.6831360004964078,-0.1521146227472001
977,1997-1999,3.610562546176392,3.0584838254093647,-0.5520787207670272
978,1997-1999,2.2941424997308446,1.8724323377703136,-0.421710161960531
979,1997-1999,-1.3786371695605064,-0.9490180428336767,0.42961912672682967
980,1997-1999,0.8219613455575999,0.27073263799776637,-0.5512287075598336
983,1997-1999,0.410866457506871,0.41271661016448496,0.001850152657613957
988,1997-1999,0.1263648618550876,0.18967437677665405,0.06330951492156645
990,1997-1999,-0.21795999406260402,-0.45425373771562017,-0.23629374365301614
994,1997-1999,0.05370692154737102,0.12382320794537868,0.07011628639800765
998,1997-1999,-1.4310007222726,-1.3142069435867227,0.11679377868587726
1000,1997-1999,0.7235318165608415,0.6007802884628852,-0.12275152809795631
1005,1997-1999,1.7449836398478087,1.0378398197971308,-0.7071438200506779
1023,1997-1999,0.7163277220645335,0.22221857267142503,-0.4941091493931085
1032,1997-1999,-0.593790233598246,-0.72966286084186,-0.13587262724361404
1035,1997-1999,-1.431854378867098,-1.5302652201684794,-0.09841084130138134
1043,1997-1999,-0.9444339822933318,-0.8260473650433429,0.11838661724998889
1051,1997-1999,-0.9190231387681876,-1.0373017865744285,-0.11827864780624087
1065,1997-1999,0.5430115737831085,0.3856840443781504,-0.1573275294049581
1073,1997-1999,-0.6323810290092737,-0.7788136416506795,-0.14643261264140572
1074,1997-1999,1.5775720471821477,0.9392603502014387,-0.638311696980709
1108,1997-1999,-0.014315639662030782,-0.2821112544134224,-0.2677956147513916
1110,1997-1999,-1.1396165716998314,-1.337625321291588,-0.19800874959175663
1112,1997-1999,0.04383390461034446,-0.05596253868782798,-0.09979644329817244
1114,1997-1999,0.6478219063557408,0.2563617721793694,-0.3914601341763714
1134,1997-1999,-0.16065978135939726,-0.6670321222329922,-0.506372340873595
1425,1997-1999,-1.201215585814889,-1.3039758261273926,-0.10276024031250364
1444,1997-1999,0.6937674557853637,0.3409280403996162,-0.3528394153857475
1477,1997-1999,0.1263655461376184,-0.02042336974259836,-0.14678891588021678
1495,1997-1999,3.7231327520850037,2.377127350975356,-1.3460054011096476
1496,1997-1999,2.091077870400606,1.6316476828703455,-0.45943018753026066
1497,1997-1999,2.737298466319678,2.193338601519859,-0.543959864799819
1498,1997-1999,1.1069725227702074,1.0208480816168282,-0.08612444115337925
1499,1997-1999,-0.7136065616383679,-0.6542672642731975,0.05933929736517041
