system,base,k,held_out,map_o,map_d,scale_o,scale_d,o0,d0,o1,d1,o2,o3,o4,d2,d3,d4
mspi_hinge,mspi,4,2013,hinge,hinge,1.40766,1.56479,1.00129,0.77351,0.87472,1.13336,,,,,,
mspi_hinge,mspi,4,2014,hinge,hinge,1.40766,1.56479,1.02368,0.77381,0.85773,1.14554,,,,,,
mspi_hinge,mspi,4,2015,hinge,hinge,1.40766,1.56479,1.01107,0.77276,0.84527,1.1441,,,,,,
mspi_hinge,mspi,4,2016,hinge,hinge,1.40766,1.56479,0.9966,0.77032,0.90728,1.13109,,,,,,
mspi_hinge,mspi,4,2017,hinge,hinge,1.40766,1.56479,1.00932,0.76967,0.85378,1.14134,,,,,,
mspi_hinge,mspi,4,2018,hinge,hinge,1.40766,1.56479,1.02008,0.77492,0.8508,1.13257,,,,,,
mspi_hinge,mspi,4,2019,hinge,hinge,1.40766,1.56479,1.00658,0.75805,0.89877,1.1442,,,,,,
mspi_hinge,mspi,4,2020,hinge,hinge,1.40766,1.56479,1.01218,0.75929,0.86803,1.13626,,,,,,
mspi_hinge,mspi,4,2021,hinge,hinge,1.40766,1.56479,0.98531,0.76959,0.87226,1.14401,,,,,,
mspi_hinge,mspi,4,2022,hinge,hinge,1.40766,1.56479,1.02511,0.73975,0.85101,1.14342,,,,,,
mspi_hinge,mspi,4,2023,hinge,hinge,1.40766,1.56479,1.01427,0.77475,0.87084,1.13561,,,,,,
mspi_hinge,mspi,4,2024,hinge,hinge,1.40766,1.56479,1.01695,0.76027,0.83393,1.13586,,,,,,
mspi_hinge,mspi,4,2025,hinge,hinge,1.40766,1.56479,0.9994,0.7698,0.86673,1.14443,,,,,,
mspi_hinge,mspi,4,-1,hinge,hinge,1.40766,1.56479,1.0088,0.76832,0.8672,1.13801,,,,,,
mspi_linear+unseen,mspi,4,1998,linear+unseen,linear+unseen,1.40766,1.56479,0.93336,0.96935,-4.20543,3.77957,,,,,,
mspi_linear+unseen,mspi,4,1999,linear+unseen,linear+unseen,1.40766,1.56479,0.93668,0.96807,-4.20542,3.88571,,,,,,
mspi_linear+unseen,mspi,4,2000,linear+unseen,linear+unseen,1.40766,1.56479,0.93728,0.96353,-4.15326,3.89462,,,,,,
mspi_linear+unseen,mspi,4,2001,linear+unseen,linear+unseen,1.40766,1.56479,0.93434,0.9689,-4.3738,3.74256,,,,,,
mspi_linear+unseen,mspi,4,2002,linear+unseen,linear+unseen,1.40766,1.56479,0.9339,0.97412,-4.07861,3.78588,,,,,,
mspi_linear+unseen,mspi,4,2003,linear+unseen,linear+unseen,1.40766,1.56479,0.93275,0.97483,-4.35359,4.25559,,,,,,
mspi_linear+unseen,mspi,4,2004,linear+unseen,linear+unseen,1.40766,1.56479,0.93046,0.96099,-4.34243,3.85984,,,,,,
mspi_linear+unseen,mspi,4,2005,linear+unseen,linear+unseen,1.40766,1.56479,0.93183,0.964,-4.20156,3.81026,,,,,,
mspi_linear+unseen,mspi,4,2006,linear+unseen,linear+unseen,1.40766,1.56479,0.93381,0.95933,-4.13026,3.9614,,,,,,
mspi_linear+unseen,mspi,4,2007,linear+unseen,linear+unseen,1.40766,1.56479,0.93526,0.96562,-4.47397,3.84686,,,,,,
mspi_linear+unseen,mspi,4,2008,linear+unseen,linear+unseen,1.40766,1.56479,0.92697,0.962,-4.47177,3.99498,,,,,,
mspi_linear+unseen,mspi,4,2009,linear+unseen,linear+unseen,1.40766,1.56479,0.943,0.96616,-4.06285,3.83811,,,,,,
mspi_linear+unseen,mspi,4,2010,linear+unseen,linear+unseen,1.40766,1.56479,0.93418,0.97032,-4.34703,3.80063,,,,,,
mspi_linear+unseen,mspi,4,2011,linear+unseen,linear+unseen,1.40766,1.56479,0.93583,0.9613,-4.29787,3.81486,,,,,,
mspi_linear+unseen,mspi,4,2012,linear+unseen,linear+unseen,1.40766,1.56479,0.93479,0.96568,-4.18597,3.89276,,,,,,
mspi_linear+unseen,mspi,4,2013,linear+unseen,linear+unseen,1.40766,1.56479,0.93113,0.96636,-4.37119,3.82915,,,,,,
mspi_linear+unseen,mspi,4,2014,linear+unseen,linear+unseen,1.40766,1.56479,0.93991,0.97262,-4.16916,3.82468,,,,,,
mspi_linear+unseen,mspi,4,2015,linear+unseen,linear+unseen,1.40766,1.56479,0.92766,0.97134,-4.17631,3.8442,,,,,,
mspi_linear+unseen,mspi,4,2016,linear+unseen,linear+unseen,1.40766,1.56479,0.9406,0.96366,-4.20181,3.8303,,,,,,
mspi_linear+unseen,mspi,4,2017,linear+unseen,linear+unseen,1.40766,1.56479,0.92916,0.96843,-4.33391,3.88485,,,,,,
mspi_linear+unseen,mspi,4,2018,linear+unseen,linear+unseen,1.40766,1.56479,0.93646,0.96589,-4.24523,4.11215,,,,,,
mspi_linear+unseen,mspi,4,2019,linear+unseen,linear+unseen,1.40766,1.56479,0.94386,0.96667,-4.33496,3.81556,,,,,,
mspi_linear+unseen,mspi,4,2020,linear+unseen,linear+unseen,1.40766,1.56479,0.93733,0.96179,-4.13468,3.85495,,,,,,
mspi_linear+unseen,mspi,4,2021,linear+unseen,linear+unseen,1.40766,1.56479,0.92076,0.97103,-4.25233,3.68066,,,,,,
mspi_linear+unseen,mspi,4,2022,linear+unseen,linear+unseen,1.40766,1.56479,0.93624,0.95864,-4.60715,3.65056,,,,,,
mspi_linear+unseen,mspi,4,2023,linear+unseen,linear+unseen,1.40766,1.56479,0.93897,0.96832,-4.22191,3.78968,,,,,,
mspi_linear+unseen,mspi,4,2024,linear+unseen,linear+unseen,1.40766,1.56479,0.92901,0.96309,-4.01187,3.74569,,,,,,
mspi_linear+unseen,mspi,4,2025,linear+unseen,linear+unseen,1.40766,1.56479,0.92872,0.97163,-4.10682,3.64995,,,,,,
mspi_linear+unseen,mspi,4,-1,linear+unseen,linear+unseen,1.40766,1.56479,0.93408,0.96655,-4.25048,3.8445,,,,,,
mspi_linear+bins,mspi,4,1998,linear+bins,linear+bins,1.40766,1.56479,0.86507,0.90686,-4.10643,3.08717,-1.81413,-0.87837,-0.83982,2.90336,1.65149,0.81392
mspi_linear+bins,mspi,4,1999,linear+bins,linear+bins,1.40766,1.56479,0.8717,0.90365,-4.16652,3.19966,-1.78357,-0.75599,-0.81207,2.94714,1.71055,0.82309
mspi_linear+bins,mspi,4,2000,linear+bins,linear+bins,1.40766,1.56479,0.87563,0.89888,-4.10553,3.17799,-1.85177,-0.80808,-0.74115,2.98383,1.69527,0.84336
mspi_linear+bins,mspi,4,2001,linear+bins,linear+bins,1.40766,1.56479,0.87131,0.90189,-4.28751,2.91514,-1.80009,-0.75997,-0.78591,3.04481,1.77309,0.84455
mspi_linear+bins,mspi,4,2002,linear+bins,linear+bins,1.40766,1.56479,0.86762,0.90694,-4.01519,3.05769,-1.74552,-0.78756,-0.82113,3.07376,1.62451,0.84511
mspi_linear+bins,mspi,4,2003,linear+bins,linear+bins,1.40766,1.56479,0.87777,0.90802,-4.33875,3.51524,-1.74366,-0.62557,-0.69879,3.00274,1.80304,0.81338
mspi_linear+bins,mspi,4,2004,linear+bins,linear+bins,1.40766,1.56479,0.86521,0.89606,-4.29231,3.14538,-1.77041,-0.779,-0.80826,3.04021,1.71723,0.81229
mspi_linear+bins,mspi,4,2005,linear+bins,linear+bins,1.40766,1.56479,0.86892,0.89767,-4.15985,3.10648,-1.73441,-0.71903,-0.80876,2.94549,1.70012,0.83007
mspi_linear+bins,mspi,4,2006,linear+bins,linear+bins,1.40766,1.56479,0.86808,0.89487,-4.05121,3.23111,-1.85237,-0.85616,-0.7793,2.97522,1.76038,0.82458
mspi_linear+bins,mspi,4,2007,linear+bins,linear+bins,1.40766,1.56479,0.87456,0.90236,-4.38712,3.04426,-1.75622,-0.85069,-0.73458,3.07164,1.70678,0.79308
mspi_linear+bins,mspi,4,2008,linear+bins,linear+bins,1.40766,1.56479,0.86383,0.89684,-4.43174,3.23538,-1.7123,-0.67524,-0.82107,2.94397,1.73533,0.81295
mspi_linear+bins,mspi,4,2009,linear+bins,linear+bins,1.40766,1.56479,0.87884,0.90062,-4.01102,3.08302,-1.65538,-0.79922,-0.799,3.09849,1.7036,0.79239
mspi_linear+bins,mspi,4,2010,linear+bins,linear+bins,1.40766,1.56479,0.8673,0.90585,-4.27538,3.06432,-1.83419,-0.81194,-0.81681,2.96687,1.75544,0.82123
mspi_linear+bins,mspi,4,2011,linear+bins,linear+bins,1.40766,1.56479,0.87075,0.89808,-4.22717,3.09742,-1.78362,-0.81736,-0.78777,3.00843,1.65357,0.8203
mspi_linear+bins,mspi,4,2012,linear+bins,linear+bins,1.40766,1.56479,0.87398,0.90228,-4.13258,3.17501,-1.69579,-0.75621,-0.76498,3.00971,1.68485,0.81029
mspi_linear+bins,mspi,4,2013,linear+bins,linear+bins,1.40766,1.56479,0.86511,0.90175,-4.29331,3.08376,-1.82404,-0.80199,-0.81457,3.02851,1.80723,0.77162
mspi_linear+bins,mspi,4,2014,linear+bins,linear+bins,1.40766,1.56479,0.87775,0.91004,-4.11235,3.12618,-1.76766,-0.71496,-0.78915,2.80603,1.70615,0.81687
mspi_linear+bins,mspi,4,2015,linear+bins,linear+bins,1.40766,1.56479,0.8631,0.90786,-4.11805,3.14035,-1.81435,-0.79553,-0.78259,2.99099,1.69962,0.7772
mspi_linear+bins,mspi,4,2016,linear+bins,linear+bins,1.40766,1.56479,0.87421,0.90142,-4.14386,3.12813,-1.72921,-0.79665,-0.83181,2.94704,1.77,0.75995
mspi_linear+bins,mspi,4,2017,linear+bins,linear+bins,1.40766,1.56479,0.86454,0.90272,-4.27031,3.12827,-1.81283,-0.76945,-0.80549,3.07563,1.73192,0.84663
mspi_linear+bins,mspi,4,2018,linear+bins,linear+bins,1.40766,1.56479,0.87027,0.90046,-4.19633,3.42525,-2.17943,-0.73333,-0.8073,3.21626,1.69772,0.84814
mspi_linear+bins,mspi,4,2019,linear+bins,linear+bins,1.40766,1.56479,0.87765,0.90313,-4.28865,3.12526,-1.77605,-0.69348,-0.86237,2.9874,1.72813,0.80507
mspi_linear+bins,mspi,4,2020,linear+bins,linear+bins,1.40766,1.56479,0.87016,0.8973,-4.07372,3.15152,-1.85911,-0.80861,-0.83532,3.02552,1.72419,0.81346
mspi_linear+bins,mspi,4,2021,linear+bins,linear+bins,1.40766,1.56479,0.8581,0.90727,-4.18764,2.99242,-1.72366,-0.80701,-0.78864,2.96,1.67579,0.82733
mspi_linear+bins,mspi,4,2022,linear+bins,linear+bins,1.40766,1.56479,0.87043,0.89801,-4.5387,3.04615,-1.75968,-0.90636,-0.78138,2.67828,1.61949,0.8306
mspi_linear+bins,mspi,4,2023,linear+bins,linear+bins,1.40766,1.56479,0.87787,0.90557,-4.17067,3.07721,-1.82098,-0.76733,-0.75428,2.95045,1.80935,0.7904
mspi_linear+bins,mspi,4,2024,linear+bins,linear+bins,1.40766,1.56479,0.86953,0.90092,-3.97232,3.03989,-1.62829,-0.83129,-0.73628,2.98638,1.78132,0.75967
mspi_linear+bins,mspi,4,2025,linear+bins,linear+bins,1.40766,1.56479,0.86977,0.90635,-4.09646,3.00532,-1.83822,-0.57455,-0.79343,3.10659,1.78419,0.84528
mspi_linear+bins,mspi,4,-1,linear+bins,linear+bins,1.40766,1.56479,0.87032,0.90227,-4.19332,3.12805,-1.78744,-0.77442,-0.79311,2.99289,1.72132,0.81388
mspi_linear+log,mspi,4,1998,linear+log,linear+log,1.40766,1.56479,0.76278,0.88279,0.75197,-0.63584,,,,,,
mspi_linear+log,mspi,4,1999,linear+log,linear+log,1.40766,1.56479,0.77539,0.87911,0.72174,-0.65001,,,,,,
mspi_linear+log,mspi,4,2000,linear+log,linear+log,1.40766,1.56479,0.77954,0.87557,0.70609,-0.64223,,,,,,
mspi_linear+log,mspi,4,2001,linear+log,linear+log,1.40766,1.56479,0.77379,0.88071,0.7191,-0.63928,,,,,,
mspi_linear+log,mspi,4,2002,linear+log,linear+log,1.40766,1.56479,0.77133,0.88389,0.72324,-0.65361,,,,,,
mspi_linear+log,mspi,4,2003,linear+log,linear+log,1.40766,1.56479,0.77917,0.88137,0.68996,-0.66556,,,,,,
mspi_linear+log,mspi,4,2004,linear+log,linear+log,1.40766,1.56479,0.7659,0.87088,0.7377,-0.6516,,,,,,
mspi_linear+log,mspi,4,2005,linear+log,linear+log,1.40766,1.56479,0.77371,0.87283,0.71748,-0.64543,,,,,,
mspi_linear+log,mspi,4,2006,linear+log,linear+log,1.40766,1.56479,0.77223,0.86962,0.72775,-0.66183,,,,,,
mspi_linear+log,mspi,4,2007,linear+log,linear+log,1.40766,1.56479,0.77495,0.87797,0.72613,-0.63738,,,,,,
mspi_linear+log,mspi,4,2008,linear+log,linear+log,1.40766,1.56479,0.76966,0.87202,0.71244,-0.64484,,,,,,
mspi_linear+log,mspi,4,2009,linear+log,linear+log,1.40766,1.56479,0.7828,0.87633,0.71352,-0.64593,,,,,,
mspi_linear+log,mspi,4,2010,linear+log,linear+log,1.40766,1.56479,0.76714,0.88285,0.74897,-0.64626,,,,,,
mspi_linear+log,mspi,4,2011,linear+log,linear+log,1.40766,1.56479,0.77103,0.87589,0.73512,-0.63892,,,,,,
mspi_linear+log,mspi,4,2012,linear+log,linear+log,1.40766,1.56479,0.77781,0.87858,0.70728,-0.64662,,,,,,
mspi_linear+log,mspi,4,2013,linear+log,linear+log,1.40766,1.56479,0.76049,0.8785,0.75525,-0.64264,,,,,,
mspi_linear+log,mspi,4,2014,linear+log,linear+log,1.40766,1.56479,0.77829,0.88686,0.71972,-0.63101,,,,,,
mspi_linear+log,mspi,4,2015,linear+log,linear+log,1.40766,1.56479,0.76993,0.88431,0.71067,-0.63489,,,,,,
mspi_linear+log,mspi,4,2016,linear+log,linear+log,1.40766,1.56479,0.77855,0.87907,0.72579,-0.63508,,,,,,
mspi_linear+log,mspi,4,2017,linear+log,linear+log,1.40766,1.56479,0.76289,0.87798,0.74275,-0.66298,,,,,,
mspi_linear+log,mspi,4,2018,linear+log,linear+log,1.40766,1.56479,0.7726,0.87554,0.73636,-0.66727,,,,,,
mspi_linear+log,mspi,4,2019,linear+log,linear+log,1.40766,1.56479,0.77972,0.88058,0.73578,-0.64442,,,,,,
mspi_linear+log,mspi,4,2020,linear+log,linear+log,1.40766,1.56479,0.77117,0.87492,0.7426,-0.64254,,,,,,
mspi_linear+log,mspi,4,2021,linear+log,linear+log,1.40766,1.56479,0.76183,0.88449,0.72213,-0.63568,,,,,,
mspi_linear+log,mspi,4,2022,linear+log,linear+log,1.40766,1.56479,0.77714,0.8779,0.72498,-0.60313,,,,,,
mspi_linear+log,mspi,4,2023,linear+log,linear+log,1.40766,1.56479,0.77868,0.88222,0.72797,-0.64505,,,,,,
mspi_linear+log,mspi,4,2024,linear+log,linear+log,1.40766,1.56479,0.77399,0.87551,0.69917,-0.64367,,,,,,
mspi_linear+log,mspi,4,2025,linear+log,linear+log,1.40766,1.56479,0.77354,0.88419,0.71016,-0.65052,,,,,,
mspi_linear+log,mspi,4,-1,linear+log,linear+log,1.40766,1.56479,0.7727,0.87866,0.72476,-0.64443,,,,,,
mspi_linear+log2,mspi,4,1998,linear+log2,linear+log2,1.40766,1.56479,0.78565,0.89938,1.47144,-2.53042,-0.18788,,,0.48238,,
mspi_linear+log2,mspi,4,1999,linear+log2,linear+log2,1.40766,1.56479,0.79754,0.89582,1.45971,-2.58716,-0.19189,,,0.49252,,
mspi_linear+log2,mspi,4,2000,linear+log2,linear+log2,1.40766,1.56479,0.80444,0.89275,1.50829,-2.61684,-0.20922,,,0.50208,,
mspi_linear+log2,mspi,4,2001,linear+log2,linear+log2,1.40766,1.56479,0.79341,0.89689,1.39852,-2.64127,-0.17569,,,0.50842,,
mspi_linear+log2,mspi,4,2002,linear+log2,linear+log2,1.40766,1.56479,0.79212,0.89881,1.4145,-2.52684,-0.18015,,,0.47713,,
mspi_linear+log2,mspi,4,2003,linear+log2,linear+log2,1.40766,1.56479,0.80081,0.9007,1.40258,-2.73002,-0.18468,,,0.52475,,
mspi_linear+log2,mspi,4,2004,linear+log2,linear+log2,1.40766,1.56479,0.78635,0.88942,1.44309,-2.63513,-0.18332,,,0.50572,,
mspi_linear+log2,mspi,4,2005,linear+log2,linear+log2,1.40766,1.56479,0.79515,0.89085,1.4312,-2.59057,-0.1858,,,0.49597,,
mspi_linear+log2,mspi,4,2006,linear+log2,linear+log2,1.40766,1.56479,0.79489,0.88673,1.48088,-2.62357,-0.19651,,,0.50008,,
mspi_linear+log2,mspi,4,2007,linear+log2,linear+log2,1.40766,1.56479,0.79665,0.89507,1.45308,-2.59586,-0.18889,,,0.49804,,
mspi_linear+log2,mspi,4,2008,linear+log2,linear+log2,1.40766,1.56479,0.79149,0.88941,1.46017,-2.64433,-0.19402,,,0.50848,,
mspi_linear+log2,mspi,4,2009,linear+log2,linear+log2,1.40766,1.56479,0.80109,0.89384,1.34868,-2.65967,-0.16458,,,0.51325,,
mspi_linear+log2,mspi,4,2010,linear+log2,linear+log2,1.40766,1.56479,0.78849,0.90012,1.47384,-2.61191,-0.18885,,,0.50128,,
mspi_linear+log2,mspi,4,2011,linear+log2,linear+log2,1.40766,1.56479,0.79228,0.89198,1.44145,-2.60861,-0.18383,,,0.50171,,
mspi_linear+log2,mspi,4,2012,linear+log2,linear+log2,1.40766,1.56479,0.79829,0.89489,1.39404,-2.63478,-0.17838,,,0.50574,,
mspi_linear+log2,mspi,4,2013,linear+log2,linear+log2,1.40766,1.56479,0.77984,0.89598,1.41158,-2.65206,-0.17025,,,0.51185,,
mspi_linear+log2,mspi,4,2014,linear+log2,linear+log2,1.40766,1.56479,0.79844,0.90289,1.38996,-2.52972,-0.17399,,,0.48288,,
mspi_linear+log2,mspi,4,2015,linear+log2,linear+log2,1.40766,1.56479,0.79125,0.9016,1.4561,-2.655,-0.19366,,,0.51448,,
mspi_linear+log2,mspi,4,2016,linear+log2,linear+log2,1.40766,1.56479,0.80146,0.89526,1.47682,-2.58762,-0.19613,,,0.49787,,
mspi_linear+log2,mspi,4,2017,linear+log2,linear+log2,1.40766,1.56479,0.78234,0.89472,1.41231,-2.6301,-0.17361,,,0.50057,,
mspi_linear+log2,mspi,4,2018,linear+log2,linear+log2,1.40766,1.56479,0.79834,0.89256,1.59865,-2.74654,-0.22396,,,0.52705,,
mspi_linear+log2,mspi,4,2019,linear+log2,linear+log2,1.40766,1.56479,0.80262,0.89628,1.47565,-2.62402,-0.19272,,,0.50301,,
mspi_linear+log2,mspi,4,2020,linear+log2,linear+log2,1.40766,1.56479,0.79083,0.89135,1.41853,-2.64793,-0.17512,,,0.50983,,
mspi_linear+log2,mspi,4,2021,linear+log2,linear+log2,1.40766,1.56479,0.78346,0.90102,1.44122,-2.57208,-0.18718,,,0.49238,,
mspi_linear+log2,mspi,4,2022,linear+log2,linear+log2,1.40766,1.56479,0.8043,0.89183,1.63036,-2.40888,-0.23572,,,0.45623,,
mspi_linear+log2,mspi,4,2023,linear+log2,linear+log2,1.40766,1.56479,0.79988,0.8991,1.43268,-2.61822,-0.18342,,,0.5025,,
mspi_linear+log2,mspi,4,2024,linear+log2,linear+log2,1.40766,1.56479,0.79203,0.89271,1.30415,-2.60091,-0.15685,,,0.49849,,
mspi_linear+log2,mspi,4,2025,linear+log2,linear+log2,1.40766,1.56479,0.79345,0.89861,1.38854,-2.5823,-0.17585,,,0.48887,,
mspi_linear+log2,mspi,4,-1,linear+log2,linear+log2,1.40766,1.56479,0.79416,0.89537,1.44307,-2.61048,-0.18676,,,0.50014,,
mspi_linear+sat,mspi,4,1998,linear+sat,linear+sat,1.40766,1.56479,0.82401,0.89087,3.48816,-3.61694,,,,,,
mspi_linear+sat,mspi,4,1999,linear+sat,linear+sat,1.40766,1.56479,0.83213,0.88784,3.39441,-3.71089,,,,,,
mspi_linear+sat,mspi,4,2000,linear+sat,linear+sat,1.40766,1.56479,0.83372,0.88355,3.36326,-3.68798,,,,,,
mspi_linear+sat,mspi,4,2001,linear+sat,linear+sat,1.40766,1.56479,0.83001,0.88754,3.39186,-3.69388,,,,,,
mspi_linear+sat,mspi,4,2002,linear+sat,linear+sat,1.40766,1.56479,0.82908,0.89207,3.35786,-3.69462,,,,,,
mspi_linear+sat,mspi,4,2003,linear+sat,linear+sat,1.40766,1.56479,0.83322,0.89046,3.28806,-3.84264,,,,,,
mspi_linear+sat,mspi,4,2004,linear+sat,linear+sat,1.40766,1.56479,0.82396,0.87961,3.44922,-3.72009,,,,,,
mspi_linear+sat,mspi,4,2005,linear+sat,linear+sat,1.40766,1.56479,0.82976,0.8817,3.3622,-3.67589,,,,,,
mspi_linear+sat,mspi,4,2006,linear+sat,linear+sat,1.40766,1.56479,0.82837,0.87878,3.41898,-3.75465,,,,,,
mspi_linear+sat,mspi,4,2007,linear+sat,linear+sat,1.40766,1.56479,0.83076,0.88592,3.44168,-3.67442,,,,,,
mspi_linear+sat,mspi,4,2008,linear+sat,linear+sat,1.40766,1.56479,0.82416,0.88007,3.38272,-3.71789,,,,,,
mspi_linear+sat,mspi,4,2009,linear+sat,linear+sat,1.40766,1.56479,0.84053,0.88397,3.30854,-3.70688,,,,,,
mspi_linear+sat,mspi,4,2010,linear+sat,linear+sat,1.40766,1.56479,0.82556,0.89107,3.4964,-3.68079,,,,,,
mspi_linear+sat,mspi,4,2011,linear+sat,linear+sat,1.40766,1.56479,0.82933,0.88323,3.43505,-3.66269,,,,,,
mspi_linear+sat,mspi,4,2012,linear+sat,linear+sat,1.40766,1.56479,0.83354,0.88615,3.31393,-3.70612,,,,,,
mspi_linear+sat,mspi,4,2013,linear+sat,linear+sat,1.40766,1.56479,0.82183,0.88604,3.4986,-3.69211,,,,,,
mspi_linear+sat,mspi,4,2014,linear+sat,linear+sat,1.40766,1.56479,0.83644,0.89473,3.35329,-3.6082,,,,,,
mspi_linear+sat,mspi,4,2015,linear+sat,linear+sat,1.40766,1.56479,0.82344,0.89125,3.36999,-3.6651,,,,,,
mspi_linear+sat,mspi,4,2016,linear+sat,linear+sat,1.40766,1.56479,0.83535,0.88611,3.39652,-3.63784,,,,,,
mspi_linear+sat,mspi,4,2017,linear+sat,linear+sat,1.40766,1.56479,0.82217,0.88656,3.46665,-3.776,,,,,,
mspi_linear+sat,mspi,4,2018,linear+sat,linear+sat,1.40766,1.56479,0.82668,0.88292,3.56396,-3.87932,,,,,,
mspi_linear+sat,mspi,4,2019,linear+sat,linear+sat,1.40766,1.56479,0.83802,0.88781,3.45076,-3.69503,,,,,,
mspi_linear+sat,mspi,4,2020,linear+sat,linear+sat,1.40766,1.56479,0.83073,0.88183,3.44976,-3.70077,,,,,,
mspi_linear+sat,mspi,4,2021,linear+sat,linear+sat,1.40766,1.56479,0.81792,0.89263,3.38983,-3.63022,,,,,,
mspi_linear+sat,mspi,4,2022,linear+sat,linear+sat,1.40766,1.56479,0.82881,0.88536,3.53191,-3.48075,,,,,,
mspi_linear+sat,mspi,4,2023,linear+sat,linear+sat,1.40766,1.56479,0.83554,0.89019,3.40535,-3.68469,,,,,,
mspi_linear+sat,mspi,4,2024,linear+sat,linear+sat,1.40766,1.56479,0.83053,0.88406,3.24424,-3.67296,,,,,,
mspi_linear+sat,mspi,4,2025,linear+sat,linear+sat,1.40766,1.56479,0.82848,0.8915,3.3469,-3.73672,,,,,,
mspi_linear+sat,mspi,4,-1,linear+sat,linear+sat,1.40766,1.56479,0.82944,0.88656,3.40548,-3.69296,,,,,,
mspi_linear+sat500,mspi,4,1998,linear+sat500,linear+sat500,1.40766,1.56479,0.85132,0.90561,3.91245,-4.2046,,,,,,
mspi_linear+sat500,mspi,4,1999,linear+sat500,linear+sat500,1.40766,1.56479,0.85833,0.90326,3.82335,-4.32571,,,,,,
mspi_linear+sat500,mspi,4,2000,linear+sat500,linear+sat500,1.40766,1.56479,0.85938,0.89882,3.80112,-4.30107,,,,,,
mspi_linear+sat500,mspi,4,2001,linear+sat500,linear+sat500,1.40766,1.56479,0.85546,0.90244,3.84733,-4.32209,,,,,,
mspi_linear+sat500,mspi,4,2002,linear+sat500,linear+sat500,1.40766,1.56479,0.8554,0.90712,3.76724,-4.30311,,,,,,
mspi_linear+sat500,mspi,4,2003,linear+sat500,linear+sat500,1.40766,1.56479,0.85735,0.90659,3.75383,-4.51097,,,,,,
mspi_linear+sat500,mspi,4,2004,linear+sat500,linear+sat500,1.40766,1.56479,0.85052,0.89513,3.88789,-4.33719,,,,,,
mspi_linear+sat500,mspi,4,2005,linear+sat500,linear+sat500,1.40766,1.56479,0.85536,0.89746,3.78535,-4.27555,,,,,,
mspi_linear+sat500,mspi,4,2006,linear+sat500,linear+sat500,1.40766,1.56479,0.85449,0.89438,3.8477,-4.37035,,,,,,
mspi_linear+sat500,mspi,4,2007,linear+sat500,linear+sat500,1.40766,1.56479,0.85604,0.90092,3.91336,-4.30865,,,,,,
mspi_linear+sat500,mspi,4,2008,linear+sat500,linear+sat500,1.40766,1.56479,0.84928,0.89546,3.84389,-4.3587,,,,,,
mspi_linear+sat500,mspi,4,2009,linear+sat500,linear+sat500,1.40766,1.56479,0.86631,0.89925,3.72069,-4.33493,,,,,,
mspi_linear+sat500,mspi,4,2010,linear+sat500,linear+sat500,1.40766,1.56479,0.85239,0.90609,3.93721,-4.28428,,,,,,
mspi_linear+sat500,mspi,4,2011,linear+sat500,linear+sat500,1.40766,1.56479,0.85588,0.89805,3.87209,-4.27446,,,,,,
mspi_linear+sat500,mspi,4,2012,linear+sat500,linear+sat500,1.40766,1.56479,0.85875,0.90107,3.73462,-4.32427,,,,,,
mspi_linear+sat500,mspi,4,2013,linear+sat500,linear+sat500,1.40766,1.56479,0.84895,0.90125,3.93787,-4.30559,,,,,,
mspi_linear+sat500,mspi,4,2014,linear+sat500,linear+sat500,1.40766,1.56479,0.86249,0.90953,3.77388,-4.20899,,,,,,
mspi_linear+sat500,mspi,4,2015,linear+sat500,linear+sat500,1.40766,1.56479,0.84879,0.90635,3.81407,-4.28358,,,,,,
mspi_linear+sat500,mspi,4,2016,linear+sat500,linear+sat500,1.40766,1.56479,0.86147,0.90062,3.8236,-4.24627,,,,,,
mspi_linear+sat500,mspi,4,2017,linear+sat500,linear+sat500,1.40766,1.56479,0.84864,0.90214,3.91871,-4.39899,,,,,,
mspi_linear+sat500,mspi,4,2018,linear+sat500,linear+sat500,1.40766,1.56479,0.85293,0.89836,4.0597,-4.5593,,,,,,
mspi_linear+sat500,mspi,4,2019,linear+sat500,linear+sat500,1.40766,1.56479,0.86405,0.90284,3.89922,-4.29815,,,,,,
mspi_linear+sat500,mspi,4,2020,linear+sat500,linear+sat500,1.40766,1.56479,0.85764,0.89686,3.8667,-4.31468,,,,,,
mspi_linear+sat500,mspi,4,2021,linear+sat500,linear+sat500,1.40766,1.56479,0.84378,0.90781,3.81115,-4.21292,,,,,,
mspi_linear+sat500,mspi,4,2022,linear+sat500,linear+sat500,1.40766,1.56479,0.85461,0.89966,4.02336,-4.05519,,,,,,
mspi_linear+sat500,mspi,4,2023,linear+sat500,linear+sat500,1.40766,1.56479,0.861,0.90514,3.83922,-4.2829,,,,,,
mspi_linear+sat500,mspi,4,2024,linear+sat500,linear+sat500,1.40766,1.56479,0.85537,0.89923,3.64894,-4.27531,,,,,,
mspi_linear+sat500,mspi,4,2025,linear+sat500,linear+sat500,1.40766,1.56479,0.85335,0.90663,3.7708,-4.33453,,,,,,
mspi_linear+sat500,mspi,4,-1,linear+sat500,linear+sat500,1.40766,1.56479,0.85534,0.90171,3.84354,-4.30732,,,,,,
mspi_linear+sat2000,mspi,4,1998,linear+sat2000,linear+sat2000,1.40766,1.56479,0.79771,0.88172,3.11216,-3.0418,,,,,,
