component,side,n_tg,att,p,within,tau2,tau2_plain,tau2_half,tau2_mom,bias_exact,n_half,k_loo,k_plain,k_half,k_mom,k_source,k,at_floor,shrink_mean
thr_share,def,2460,217125.0,0.3874726540011514,0.2314354347506689,0.00043001991024773804,0.000429662543517007,0.0003218779308110922,0.0004533160595667163,-6.694232872811723e-05,30,538.1970211968488,538.6446601936764,719.0161629518386,510.5387948793984,mom,510.5387948793984,False,0.14812737710248186
ftr,def,2460,241622.0,0.23355903022075805,0.17459297583425198,0.0001859414761934686,0.0001840084681383496,0.00019674088121802232,0.00020846718586790838,-5.165642266841567e-05,30,938.9673536451398,948.8312010889714,887.4260131059051,837.5081915524096,mom,837.5081915524096,False,0.10543319665340478
fg3,off,2460,86306.0,0.3656408592681853,0.2251593094670182,0.00013876359772594136,0.00010539340407470966,0.0001327302809164352,0.00010420330428937825,-8.237945097076527e-05,30,1622.610779461835,2136.3700266044234,1696.3673090451364,2160.7693825306974,mom,2160.7693825306974,False,0.01651438589737658
rim,off,2459,59438.0,0.6795652612806622,0.20607427506346795,0.0009119146028176429,0.0009000749851401145,0.000895467707593804,0.0008797482301355987,-0.00013437910612298904,30,225.9797950671451,228.95234115565205,230.1303255448559,234.24232979895282,mom,234.24232979895282,False,0.1013782557154533
mid,off,2460,72845.0,0.4357334065481502,0.23595418128880707,0.0005221062392874971,0.0005067702251812817,0.0004696287634418287,0.0005046537497716308,-0.00011888053279649475,30,451.9275264950037,465.60387640059474,502.42702248375787,467.55657992352695,mom,467.55657992352695,False,0.06343912735250155
fg2,off,2460,132283.0,0.5452930459696257,0.24263124853150128,0.0004036037260063057,0.0003890493981123801,0.00038079025795655997,0.00038532064148677497,-6.020688388977183e-05,30,601.1620629283054,623.6515201121459,637.1781931437446,629.6866100795924,mom,629.6866100795924,False,0.08002374733927005
ft,off,2459,51928.0,0.783219072562009,0.1603998132735909,0.0004656118803630248,0.00046129103884396495,0.00043831408499006894,0.0004470317934012129,-0.00010810848934206051,30,344.4925270131243,347.7193350115074,365.94720262577266,358.81075046854977,mom,358.81075046854977,False,0.06083858044265806
tov,off,2460,243631.0,0.1372813804483009,0.11703116321301932,8.86806784146572e-05,8.747605995970776e-05,8.49831455654445e-05,8.797727485815303e-05,-1.605366801411547e-05,30,1319.6917897470248,1337.8650486421645,1377.1102779773553,1330.2431042756243,mom,1330.2431042756243,False,0.0694475649104614
oreb,off,2460,118662.0,0.27133370413443225,0.1923914755307406,0.00048179384082363695,0.0004787384136827427,0.0004492891755981409,0.00047689460864434744,-5.9809259943356495e-05,30,399.3232358509258,401.8718156555479,428.213021768461,403.42556204953854,mom,403.42556204953854,False,0.10846481204948138
rim_share,off,2460,218589.0,0.27191670212133273,0.19107200034899702,0.00046151873971957965,0.0004595298698013327,0.000416597902371275,0.0004951451093237506,-7.91926663065755e-05,30,414.0070248612072,415.79886946544445,458.64849357477635,385.89091712923414,mom,385.89091712923414,False,0.1879332987073118
mid_share,off,2460,218589.0,0.3332509870121552,0.2147698611615763,0.000505356760153265,0.0005031116123698356,0.00044865623653412575,0.0005403472875879009,-8.480011802421163e-05,30,424.98661954465734,426.88313265108997,478.6958113425008,397.46634450652004,mom,397.46634450652004,False,0.1834683975649187
thr_share,off,2460,218589.0,0.39483231086651205,0.23426028221029482,0.0007427077727009322,0.0007427713674250872,0.0006781824268051788,0.0007459675660859133,-4.8209142835988614e-05,30,315.41380179499606,315.3867966429405,345.42369862613776,314.0354793700441,mom,314.0354793700441,False,0.2213779738331644
ftr,off,2460,241192.0,0.21529735646290094,0.1642324018630432,0.0001730272107209032,0.00017446690920733094,0.0001509392691329988,0.00020343867161155441,-5.5502113910021645e-05,30,949.170949348272,941.3384039942762,1088.0694123298774,807.2821187931681,mom,807.2821187931681,False,0.10872420608502394
fg3,def,2460,86306.0,0.3656408592681853,0.2251593094670182,8.54766159730808e-05,5.510934015284909e-05,3.3449382022459915e-05,5.571262724810191e-05,-8.282458274173416e-05,30,2634.162652601125,4085.6832769640364,6731.344373293138,4041.441242114268,mom,4041.441242114268,False,0.008900057647030443
rim,def,2459,59438.0,0.6795652612806622,0.20607427506346795,0.00041614351074625893,0.0004095865158714499,0.0003589317241866018,0.0004181162479477046,-0.00014071735569771098,30,495.20002052638165,503.12758618290314,574.132240694149,492.863590149796,mom,492.863590149796,False,0.05107189571883284
mid,def,2460,72845.0,0.4357334065481502,0.23595418128880707,0.00024461285358977385,0.00023085143327680703,0.00023331351365221646,0.00024098926347106213,-0.00012049616216078256,30,964.6025457211348,1022.104034354777,1011.3181083909561,979.1066120136109,mom,979.1066120136109,False,0.03139894174026678
fg2,def,2460,132283.0,0.5452930459696257,0.24263124853150128,0.00026498452487397096,0.00025096589885804395,0.00024347935867802495,0.00025138771218371554,-6.18187926824689e-05,30,915.6430876365285,966.7897098192728,996.5167061753058,965.167495355481,mom,965.167495355481,False,0.05372830720215289
ft,def,2459,51928.0,0.783219072562009,0.1603998132735909,2.1255486179071888e-05,1.902516759688151e-05,-8.259577121260781e-07,3.3488616425911124e-05,-0.00011437378420661983,30,7546.2782606930095,8430.927741203324,1000000.0,4789.6817005997555,mom,4789.6817005997555,False,0.004853609201710692
tov,def,2460,243631.0,0.1372813804483009,0.11703116321301932,7.180718490387801e-05,7.029419010449753e-05,6.63194824545583e-05,7.117995368672932e-05,-1.6266745439499065e-05,30,1629.7973993783307,1664.8767563726647,1764.657365853365,1644.159024436657,mom,1644.159024436657,False,0.05694488486789348
oreb,def,2460,118662.0,0.27133370413443225,0.1923914755307406,0.00012342161091321994,0.0001202461442714926,8.767405699337767e-05,0.000131370843580893,-6.46237185526133e-05,30,1558.815138671417,1599.980412647226,2194.394580659962,1464.4914372668504,mom,1464.4914372668504,False,0.032472839427537446
rim_share,def,2460,218589.0,0.27191670212133273,0.19107200034899702,0.000772739375203601,0.0007724730406412794,0.0007413396626430248,0.0007955082101774092,-7.522299268881114e-05,30,247.26577482693108,247.35102753926,257.73880715863356,240.18859630170925,mom,240.18859630170925,False,0.2709357786646096
mid_share,def,2460,218589.0,0.3332509870121552,0.2147698611615763,0.0009732949419463645,0.0009741826565277345,0.0008785141622614905,0.0009934389787271717,-7.900315349447524e-05,30,220.66267058995118,220.46159385250962,244.4694353119032,216.1882770462126,mom,216.1882770462126,False,0.29219711023384837
thr_share,def,2460,218589.0,0.39483231086651205,0.23426028221029482,0.0005434435727990431,0.0005447270753669842,0.0004680663879496361,0.000553064837308683,-5.0693076639634076e-05,30,431.06643253451557,430.0507406437857,500.4851624498643,423.5674850533785,mom,423.5674850533785,False,0.17413969089811898
ftr,def,2460,241192.0,0.21529735646290094,0.1642324018630432,0.0003026239780370158,0.0003017396169104402,0.0002878499997262409,0.00032594938603037967,-5.381618373889264e-05,30,542.6946104150244,544.2851805296394,570.5485566066912,503.8586016779186,mom,503.8586016779186,False,0.1634562259893842
fg3,off,2460,92412.0,0.36025624377786436,0.22417921883893702,0.00018845763280809935,0.00016089213545395411,0.00016699057068725955,0.0001569930551644654,-7.515876352614247e-05,30,1189.5470377005736,1393.3510062901435,1342.4663315797666,1427.9562787289387,mom,1427.9562787289387,False,0.026487253191931456
rim,off,2459,55944.0,0.6788038038038038,0.20624433747038332,0.0005200620470248954,0.0005150166021596618,0.0005525030974380074,0.0005102692423991637,-0.0001390169309569546,30,396.576405931253,400.4615319302753,373.29082574695354,404.1872806220337,mom,404.1872806220337,False,0.06005374696541924
mid,off,2460,71058.0,0.43978158687269553,0.23628815021138092,0.0007436150801721394,0.000731805661896789,0.0007322210746808699,0.000719691604325154,-0.00011948861806262576,30,317.75599569159164,322.8837415645823,322.7005591369579,328.31861423886613,mom,328.31861423886613,False,0.08692837395748934
fg2,off,2460,127002.0,0.5450701563754902,0.242746084878284,0.0003398896931432778,0.00032849047398025134,0.00031532283823575326,0.00032287826076384093,-5.9333734030851634e-05,30,714.1907794654907,738.974503391163,769.8335021860778,751.8192284113948,mom,751.8192284113948,False,0.06553640166077779
ft,off,2460,52204.0,0.7789249865910658,0.16303866191487112,0.00024685452159792253,0.00024306851821800528,0.00018441812910805015,0.00023914384474460492,-0.00010772665284376098,30,660.4645556398964,670.751864989129,884.0706860188737,681.7598089927392,mom,681.7598089927392,False,0.03309091834183336
tov,off,2460,244700.0,0.14368205966489578,0.12147707605416382,0.00010615541175857174,0.00010445828912637935,9.564403742081403e-05,0.00010586759322233543,-1.7731116032129102e-05,30,1144.3323900475089,1162.9242357894088,1270.0956518563698,1147.4434466366538,mom,1147.4434466366538,False,0.07996110572111262
oreb,off,2460,120621.0,0.28100413692474774,0.19642544747849805,0.000625950849472581,0.0006228085507032186,0.0006023368304804064,0.0006183167767824533,-6.103813864627416e-05,30,313.8033084290945,315.3865618201811,326.10565640131085,317.677693464248,mom,317.677693464248,False,0.13568636695345235
rim_share,off,2460,219414.0,0.25497005660532146,0.18154185169465323,0.0009922140415003652,0.000993180139558612,0.0009576597654186242,0.0010174762178365255,-9.128759612397681e-05,30,182.96642065268173,182.7884433687265,189.56821435982056,178.42368058554558,mom,178.42368058554558,False,0.334277237413291
mid_share,off,2460,219414.0,0.3238535371489513,0.21003277655397934,0.0012198669176728824,0.0012194325828211283,0.0011143560743267131,0.00123926568026338,-9.468324187433569e-05,30,172.1767952807959,172.23812083819632,188.47905206679994,169.4816373106865,mom,169.4816373106865,False,0.34579764427613247
thr_share,off,2460,219414.0,0.4211764062457273,0.23862579750728738,0.001223091985528529,0.0012216095853974504,0.001103816471001929,0.0012167688818346713,-4.814793916665832e-05,30,195.1004506044336,195.33720131186638,216.18249389836328,196.11431642423503,mom,196.11431642423503,False,0.3136087105421518
ftr,off,2460,242260.0,0.21548749277635598,0.16445098368636832,9.748479516889639e-05,9.83328509256594e-05,4.755298146388213e-05,0.00012884045111892286,-5.4924706368331704e-05,30,1686.9398289389671,1672.3910894304781,3458.2686221530316,1276.3924858860985,mom,1276.3924858860985,False,0.07195670022617548
fg3,def,2460,92412.0,0.36025624377786436,0.22417921883893702,4.090260112557229e-05,8.933967696961451e-06,-1.1709237501290144e-05,1.0691876929215277e-05,-7.681665232536037e-05,30,5480.805930916219,25092.90680726135,1000000.0,20967.246473476804,mom,20967.246473476804,False,0.0018510497619987668
rim,def,2459,55944.0,0.6788038038038038,0.20624433747038332,0.0002232634478969062,0.00021208963681708452,0.00014584701721268123,0.00022661754970242613,-0.0001437991077872003,30,923.7711744271655,972.4394862737096,1414.1141959017768,910.09870039282,mom,910.09870039282,False,0.02767478668251364
mid,def,2460,71058.0,0.43978158687269553,0.23628815021138092,0.0002322689143048273,0.00021456373498574718,0.00021596011678198047,0.00022738565516533345,-0.0001258792566881977,30,1017.3042351301424,1101.2492405908054,1094.1286462162934,1039.1515244863376,mom,1039.1515244863376,False,0.029333756193187097
fg2,def,2460,127002.0,0.5450701563754902,0.242746084878284,0.0002024608832148761,0.00018648094690077745,0.0001677475820615698,0.00018551573584472156,-6.136330674495598e-05,30,1198.9777038592306,1301.7205720616812,1447.0914089789196,1308.4932325172933,mom,1308.4932325172933,False,0.038756923630983
ft,def,2460,52204.0,0.7789249865910658,0.16303866191487112,7.990537444270584e-06,7.313509017625749e-06,2.966791543039523e-06,1.8102748430787614e-05,-0.00011065506354480095,30,20403.96694865299,22292.809309723096,54954.53912068104,9006.293300612235,mom,9006.293300612235,False,0.0025909487482772492
tov,def,2460,244700.0,0.14368205966489578,0.12147707605416382,0.0001568994999842772,0.00015540369857488747,0.00013226683280360377,0.0001556925810417374,-1.7132879178383596e-05,30,774.2349469968799,781.6871616837693,918.4243205894171,780.2367668476044,mom,780.2367668476044,False,0.11331936919284548
oreb,def,2460,120621.0,0.28100413692474774,0.19642544747849805,0.00013822269977012882,0.00013427777160680124,0.0001302718104875147,0.00014748352970364662,-6.746816130042812e-05,30,1421.0795173669974,1462.8292168392597,1507.81237125221,1331.8466670359417,mom,1331.8466670359417,False,0.036159995427302506
rim_share,def,2460,219414.0,0.25497005660532146,0.18154185169465323,0.0007877922583680586,0.0007877380931560568,0.0006980601526876454,0.0008215334448772194,-9.371661409003919e-05,30,230.44381277714513,230.45965819338437,260.0662005927247,220.97925875894825,mom,220.97925875894825,False,0.28853578521422746
mid_share,def,2460,219414.0,0.3238535371489513,0.21003277655397934,0.0008405948874976507,0.0008408090315738449,0.0007855817052991052,0.000876984168027137,-9.943546212707666e-05,30,249.86206754031244,249.7984306386854,267.3595567936638,239.49437653643042,mom,239.49437653643042,False,0.2723248245717701
thr_share,def,2460,219414.0,0.4211764062457273,0.23862579750728738,0.00022052095677944277,0.0002216725275086242,0.00020353938863777718,0.00024395719603479996,-6.0555445874974195e-05,30,1082.1003182294028,1076.4788951937385,1172.3814201483658,978.1461723033082,mom,978.1461723033082,False,0.08403571256197735
ftr,def,2460,242260.0,0.21548749277635598,0.16445098368636832,0.0002760503389237954,0.00027616114565238536,0.00025716480959894983,0.0003002242332923356,-5.276763545259073e-05,30,595.7282440858207,595.4892144507869,639.4770106486602,547.7605251346863,mom,547.7605251346863,False,0.15297055845212124
fg3,off,2460,90945.0,0.35964593985375776,0.22427842222209718,0.00012283334066982133,9.839872331580495e-05,0.00012616869921373903,9.245631255983892e-05,-7.241458113418735e-05,30,1825.8757842055475,2279.281830743766,1777.607470155122,2425.777278073266,mom,2425.777278073266,False,0.015559349145934013
rim,off,2460,56926.0,0.6863647542423497,0.203091319123181,0.00047733247765187955,0.0004633365980563867,0.0004325053540882051,0.00047018585409545335,-0.00014658360053978152,30,425.47140333345664,438.32349953600124,469.5694913449848,431.93838639380044,mom,431.93838639380044,False,0.056633792695805645
mid,off,2460,71236.0,0.4410550845078331,0.23688766373926437,0.0004361291080090069,0.00042590701472934903,0.00045412496845912055,0.0004215066482825841,-0.00011587224532672361,30,543.1594896765574,556.1957318073272,521.6354091761166,562.0022002131067,mom,562.0022002131067,False,0.05300482417347281
fg2,off,2460,128162.0,0.5500148249871256,0.24211155237688614,0.00021488679953178322,0.0002004567914709163,0.000189792491247258,0.00020244603688412833,-6.413074928573689e-05,30,1126.6934632765854,1207.7992000186905,1275.664547031357,1195.9313015125147,mom,1195.9313015125147,False,0.04268121034651483
ft,off,2460,56669.0,0.7821207362049798,0.1615878348453922,0.00036351965848138105,0.0003626302797050282,0.00037291196195956747,0.00035828615180987097,-0.00010413376542607078,30,444.5092062432945,445.59939941262337,433.3136271528671,451.00217808903983,mom,451.00217808903983,False,0.052917468154905674
tov,off,2460,245831.0,0.14516476766559142,0.1225616331511124,9.113327488937551e-05,8.931711483848487e-05,8.473473855299814e-05,9.07308156993195e-05,-1.759609864412628e-05,30,1344.861504207843,1372.2077047914581,1446.4154282420436,1350.826973244457,mom,1350.826973244457,False,0.06906061057294807
oreb,off,2460,120648.0,0.29065546051322855,0.2001495886217038,0.0008250033186474338,0.000823118011498478,0.000777630749412024,0.0008150572084963445,-6.382965825483305e-05,30,242.60458606377796,243.16025870620118,257.3838403034336,245.56508001560906,mom,245.56508001560906,False,0.16863238533755728
